796,PRIOR02 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
797,PRIOR02 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
798,PRIOR02 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
799,PRIOR02 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
800,PRIOR02 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
801,PRIOR02 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
802,PRIOR02 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
803,PRIOR02 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR03,,,,,,
804,PRIOR03 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
805,PRIOR03 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
806,PRIOR03 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
807,PRIOR03 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
808,PRIOR03 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
809,PRIOR03 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
810,PRIOR03 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
811,PRIOR03 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
812,PRIOR03 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
813,PRIOR03 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
814,PRIOR03 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
815,PRIOR03 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
816,PRIOR03 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
817,PRIOR03 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
818,PRIOR03 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
819,PRIOR03 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
820,PRIOR03 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
821,PRIOR03 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
822,PRIOR03 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
823,PRIOR03 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
824,PRIOR03 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
825,PRIOR03 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR04,,,,,,
826,PRIOR04 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
827,PRIOR04 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
828,PRIOR04 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
829,PRIOR04 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
830,PRIOR04 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
831,PRIOR04 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
832,PRIOR04 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
833,PRIOR04 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
834,PRIOR04 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
835,PRIOR04 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
836,PRIOR04 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
837,PRIOR04 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
838,PRIOR04 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
839,PRIOR04 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
840,PRIOR04 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
841,PRIOR04 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
842,PRIOR04 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
843,PRIOR04 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
844,PRIOR04 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
845,PRIOR04 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
846,PRIOR04 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
847,PRIOR04 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR05,,,,,,
848,PRIOR05 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
849,PRIOR05 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
850,PRIOR05 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
851,PRIOR05 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
852,PRIOR05 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
853,PRIOR05 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
854,PRIOR05 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
855,PRIOR05 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
856,PRIOR05 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
857,PRIOR05 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
858,PRIOR05 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
859,PRIOR05 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
860,PRIOR05 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
861,PRIOR05 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
862,PRIOR05 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
863,PRIOR05 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
864,PRIOR05 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
865,PRIOR05 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
866,PRIOR05 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
867,PRIOR05 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
868,PRIOR05 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
869,PRIOR05 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR06,,,,,,
870,PRIOR06 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
871,PRIOR06 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
872,PRIOR06 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
873,PRIOR06 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
874,PRIOR06 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
875,PRIOR06 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
876,PRIOR06 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
877,PRIOR06 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
878,PRIOR06 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
879,PRIOR06 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
880,PRIOR06 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
881,PRIOR06 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
882,PRIOR06 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
883,PRIOR06 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
884,PRIOR06 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
885,PRIOR06 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
886,PRIOR06 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
887,PRIOR06 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
888,PRIOR06 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
889,PRIOR06 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
890,PRIOR06 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
891,PRIOR06 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR07,,,,,,
892,PRIOR07 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
893,PRIOR07 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
894,PRIOR07 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
895,PRIOR07 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
896,PRIOR07 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
897,PRIOR07 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
898,PRIOR07 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
899,PRIOR07 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
900,PRIOR07 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
901,PRIOR07 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
902,PRIOR07 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
903,PRIOR07 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
904,PRIOR07 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
905,PRIOR07 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
906,PRIOR07 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
907,PRIOR07 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
908,PRIOR07 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
909,PRIOR07 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
910,PRIOR07 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
911,PRIOR07 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
912,PRIOR07 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
913,PRIOR07 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR08,,,,,,
914,PRIOR08 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
915,PRIOR08 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
916,PRIOR08 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
917,PRIOR08 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
918,PRIOR08 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
919,PRIOR08 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
920,PRIOR08 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
921,PRIOR08 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
922,PRIOR08 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
923,PRIOR08 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
924,PRIOR08 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
925,PRIOR08 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
926,PRIOR08 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
927,PRIOR08 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
928,PRIOR08 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
929,PRIOR08 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
930,PRIOR08 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
931,PRIOR08 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
932,PRIOR08 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
933,PRIOR08 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
934,PRIOR08 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
935,PRIOR08 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR09,,,,,,
936,PRIOR09 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
937,PRIOR09 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
938,PRIOR09 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
939,PRIOR09 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
940,PRIOR09 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
941,PRIOR09 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
942,PRIOR09 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
943,PRIOR09 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
944,PRIOR09 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
945,PRIOR09 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
946,PRIOR09 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
947,PRIOR09 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
948,PRIOR09 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
949,PRIOR09 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
950,PRIOR09 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
951,PRIOR09 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
952,PRIOR09 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
953,PRIOR09 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
954,PRIOR09 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
955,PRIOR09 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
956,PRIOR09 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
957,PRIOR09 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR10,,,,,,
958,PRIOR10 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
959,PRIOR10 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
960,PRIOR10 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
961,PRIOR10 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
962,PRIOR10 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
963,PRIOR10 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
964,PRIOR10 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
965,PRIOR10 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
966,PRIOR10 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
967,PRIOR10 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
968,PRIOR10 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
969,PRIOR10 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
970,PRIOR10 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
971,PRIOR10 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
972,PRIOR10 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
973,PRIOR10 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
974,PRIOR10 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
975,PRIOR10 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
976,PRIOR10 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
977,PRIOR10 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
978,PRIOR10 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
979,PRIOR10 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR11,,,,,,
980,PRIOR11 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
981,PRIOR11 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
982,PRIOR11 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
983,PRIOR11 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
984,PRIOR11 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
985,PRIOR11 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
986,PRIOR11 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
987,PRIOR11 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
988,PRIOR11 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
989,PRIOR11 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
990,PRIOR11 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
991,PRIOR11 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
992,PRIOR11 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
993,PRIOR11 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
994,PRIOR11 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
995,PRIOR11 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
996,PRIOR11 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
997,PRIOR11 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
998,PRIOR11 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
999,PRIOR11 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
