544,FOURTH POSITION MULTI OR SPLIT PARCEL CODE,AlphaNumeric,SLTY2,1,,"Indicates either that the transaction involves multiple parcels, or the split of an existing parcel."
545,FOURTH POSITION MORTGAGE TYPE CODE,AlphaNumeric,,1,,"CoreLogic standardized mortgage classification for principal mortgages ('P'urchase, 'R'efinance) or subordinate mortgages ('J'unior)."
546,FOURTH POSITION MORTGAGE PURPOSE CODE,AlphaNumeric,MPRPS,2,,CoreLogic standardized value indicating the reason for the principal or subordinate mortgage.
547,FOURTH POSITION MORTGAGE DATE,Numeric,,8,,"Borrower's signature date on mortgage/deed of trust. This represents the date the borrower’s obligation to the lender begins, i.e. loan open date. This date is the same or prior to the recording date. If the day and/or month is missing, CoreLogic populates these values with 00. Format: YYYYMMDD."
548,FOURTH POSITION MORTGAGE RECORDING DATE,Numeric,,8,,The date the mortgage transaction was recorded at the county. Format: YYYYMMDD.
549,FOURTH POSITION MORTGAGE RECORDED DOCUMENT YEAR,Numeric,,4,,The year the mortgage transaction was recorded at the county. Format: YYYY.
550,FOURTH POSITION MORTGAGE RECORDED DOCUMENT NUMBER,AlphaNumeric,,12,,The document number used by some counties to record mortgage transactions.
551,FOURTH POSITION MORTGAGE RECORDED DOCUMENT BOOK NUMBER,AlphaNumeric,,6,,"The Book number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
552,FOURTH POSITION MORTGAGE RECORDED DOCUMENT PAGE NUMBER,AlphaNumeric,,6,,"The Page number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
553,FOURTH POSITION MORTGAGE AMOUNT,Numeric,,13,2,The amount of the mortgage at the time of the transaction.
554,FOURTH POSITION MORTGAGE LOAN TYPE CODE,AlphaNumeric,MTGTP,5,,"CoreLogic standardized value indicating the type of loan secured. (e.g., Conventional, FHA, VA)."
555,FOURTH POSITION MORTGAGE SUBORDINATE TYPE CODE,AlphaNumeric,EQUIT,3,,"CoreLogic standardized value indicating the type of subordinate mortgage secured. (e.g., 'C'redit Line, 'E'quity, Ba'L'loon)"
556,FOURTH POSITION MORTGAGE INTEREST RATE,Numeric,,7,4,Interest rate on the mortgage at origination.
557,FOURTH POSITION MORTGAGE INTEREST RATE TYPE CODE,AlphaNumeric,MTGRT,3,,CoreLogic standardized value indicating the type of mortgage interest rate.
558,FOURTH POSITION MORTGAGE TERM,Numeric,,5,,Time period over which the mortgage is amortized.
559,FOURTH POSITION MORTGAGE TERM CODE,AlphaNumeric,MTGTC,1,,"Code used to identify whether the number stored in MORTGAGE TERM is in days, months or years."
560,FOURTH POSITION MORTGAGE MATURITY DATE,Numeric,,8,,The date the mortgage becomes due. Format: YYYYMMDD.
FOURTH POSITION OPEN LIEN FOR RISK MANAGEMENT V2,,,,,,
561,FOURTH POSITION COMPOSITE TRANSACTION ID,AlphaNumeric,,21,,"Unique transaction key comprised of FIPS Code, Transaction Batch Date, Transaction Sequence Number, and Mortgage Sequence Number."
562,FOURTH POSITION MORTGAGE LTV (LOAN TO VALUE),Numeric,,14,2,Ratio of origination loan amount divided into current AVM value.
563,FOURTH POSITION MULTI OR SPLIT PARCEL CODE,AlphaNumeric,SLTY2,1,,"Indicates either that the transaction involves multiple parcels, or the split of an existing parcel."
564,FOURTH POSITION MORTGAGE TYPE CODE,AlphaNumeric,,1,,"CoreLogic standardized mortgage classification for principal mortgages ('P'urchase, 'R'efinance) or subordinate mortgages ('J'unior)."
565,FOURTH POSITION MORTGAGE PURPOSE CODE,AlphaNumeric,MPRPS,2,,CoreLogic standardized value indicating the reason for the principal or subordinate mortgage.
566,FOURTH POSITION MORTGAGE DATE,Numeric,,8,,"Borrower's signature date on mortgage/deed of trust. This represents the date the borrower’s obligation to the lender begins, i.e. loan open date. This date is the same or prior to the recording date. If the day and/or month is missing, CoreLogic populates these values with 00. Format: YYYYMMDD."
567,FOURTH POSITION MORTGAGE RECORDING DATE,Numeric,,8,,The date the mortgage transaction was recorded at the county. Format: YYYYMMDD.
568,FOURTH POSITION MORTGAGE RECORDED DOCUMENT YEAR,Numeric,,4,,The year the mortgage transaction was recorded at the county. Format: YYYY.
569,FOURTH POSITION MORTGAGE RECORDED DOCUMENT NUMBER,AlphaNumeric,,12,,The document number used by some counties to record mortgage transactions.
570,FOURTH POSITION MORTGAGE RECORDED DOCUMENT BOOK NUMBER,AlphaNumeric,,6,,"The Book number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
571,FOURTH POSITION MORTGAGE RECORDED DOCUMENT PAGE NUMBER,AlphaNumeric,,6,,"The Page number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
572,FOURTH POSITION MORTGAGE AMOUNT,Numeric,,13,2,The amount of the mortgage at the time of the transaction.
573,FOURTH POSITION MORTGAGE LOAN TYPE CODE,AlphaNumeric,MTGTP,5,,"CoreLogic standardized value indicating the type of loan secured. (e.g., Conventional, FHA, VA)."
574,FOURTH POSITION MORTGAGE SUBORDINATE TYPE CODE,AlphaNumeric,EQUIT,3,,"CoreLogic standardized value indicating the type of subordinate mortgage secured. (e.g., 'C'redit Line, 'E'quity, Ba'L'loon)"
575,FOURTH POSITION MORTGAGE INTEREST RATE,Numeric,,7,4,Interest rate on the mortgage at origination.
576,FOURTH POSITION MORTGAGE INTEREST RATE TYPE CODE,AlphaNumeric,MTGRT,3,,CoreLogic standardized value indicating the type of mortgage interest rate.
577,FOURTH POSITION MORTGAGE TERM,Numeric,,5,,Time period over which the mortgage is amortized.
578,FOURTH POSITION MORTGAGE TERM CODE,AlphaNumeric,MTGTC,1,,"Code used to identify whether the number stored in MORTGAGE TERM is in days, months or years."
579,FOURTH POSITION MORTGAGE MATURITY DATE,Numeric,,8,,The date the mortgage becomes due. Format: YYYYMMDD.
FOURTH POSITION OPEN LIEN LOAN MODIFICATION,,,,,,
580,FOURTH POSITION MORTGAGE MODIFICATION AMOUNT,Numeric,,13,2,The amount of the mortgage modification.
581,FOURTH POSITION MORTGAGE MODIFICATION MATURITY DATE,Numeric,,8,,The date the mortgage modification becomes due. Format: YYYYMMDD.
582,FOURTH POSITION MORTGAGE MODIFICATION INTEREST RATE,Numeric,,7,4,Interest rate on the mortgage modification.
583,FOURTH POSITION MORTGAGE MODIFICATION INTEREST RATE TYPE CODE,AlphaNumeric,MTGRT,3,,Interest rate type code on the mortgage modification. RESERVED FOR FUTURE USE.
584,FOURTH POSITION MORTGAGE MODIFICATION TERM,Numeric,,2,,"Specific term associated with mortgage modification. Examples: 10, 15, 25 RESERVED FOR FUTURE USE."
585,FOURTH POSITION MORTGAGE MODIFICATION TERM CODE,AlphaNumeric,MTGTC,1,,"Term code used for the mortgage modification to identify whether the TERM is stored in days, months or years. RESERVED FOR FUTURE USE."
586,FOURTH POSITION MORTGAGE MODIFICATION LENDER FULL NAME,AlphaNumeric,,60,,Lender Full Name for the mortgage modification to identify the modification lender. RESERVED FOR FUTURE USE.
FOURTH POSITION OPEN LIEN ARM V2,,,,,,
587,FOURTH POSITION MORTGAGE ARM INITIAL RESET DATE,Numeric,,8,,CoreLogic derived interest rate change date for an adjustable mortgage. First interest rate reset date. Format: YYYYMMDD.
588,FOURTH POSITION MORTGAGE ARM NEXT RESET DATE,Numeric,,8,,Next interest rate change date after first change. Format: YYYYMMDD.
589,FOURTH POSITION MORTGAGE ARM CHANGE INTERVAL,Numeric,,3,,Identifies the number of intervals for interest rate changes for an adjustable mortgage. Numeric value in conjunction with MORTGAGE ARM FREQUENCY.
590,FOURTH POSITION MORTGAGE ARM FREQUENCY,AlphaNumeric,,2,,Indicates the measurement of time in relation to the interest rate reset/change of the adjustable mortgage. Values: W = Weekly; M = Monthly; Q = Quarterly; Y = Yearly.
591,FOURTH POSITION MORTGAGE ARM CALCULATION CHANGE,Numeric,,7,4,Percentage points added to the Index rate to calculate the new interest rate. Value added to current index to determine new interest rate. Only for adjustable rate mortgages.
592,FOURTH POSITION MORTGAGE ARM MAXIMUM INTEREST RATE,Numeric,,7,4,Maximum interest rate allowed per the life of the loan. Lifetime interest rate maximum. Only for adjustable rate mortgages.
593,FOURTH POSITION MORTGAGE ARM INDEX TYPE CODE,AlphaNumeric,,3,,Indicates which index is used to determine the adjustable mortgage interest rate. Value Description SOF SOFR LIB LIBOR CMT Constant Maturity Treasury MTA Monthly Treasury Average LAM LAMA PRM Prime DIS 11th District BIL Treasury Bill FNM FNMA (Fannie Mae) OTH Other
594,FOURTH POSITION MORTGAGE ARM CHANGE PERCENT LIMIT,Numeric,,7,4,Maximum amount the interest rate may increase or decrease for any one adjustment period of the adjustable mortgage. Limit on interest rate change for any single adjustment.
595,FOURTH POSITION MORTGAGE ARM INITIAL CHANGE MAX PERCENT,Numeric,,7,4,Maximum interest rate the adjustable mortgage loan rate can increase from the initial interest rate as per the recorded loan documents. Maximum allowable interest rate indicated on initial reset.
596,FOURTH POSITION MORTGAGE ARM LOOKBACK PERIOD,Numeric,,3,,The number of days back from interest rate change date to acquire index value.
597,FOURTH POSITION MORTGAGE ARM PAYMENT CHANGE DATE,Numeric,,8,,Date of payment change (if different than interest rate change date). Format: YYYYMMDD.
598,FOURTH POSITION MORTGAGE ARM PAY OPTION INDICATOR,Numeric,,1,,"CoreLogic standardized flag that indicates if the mortgage loan has payment options such as interest only, interest and principal or interest and principal with a lump sum. '0 or null = Not Applicable, 1 = Applicable'."
599,FOURTH POSITION MORTGAGE ARM INTEREST ONLY INDICATOR,Numeric,,1,,"CoreLogic standardized flag that indicates the mortgage loan is an interest only payment loan. '0 or null = Not Applicable, 1 = Applicable'."
600,FOURTH POSITION MORTGAGE ARM NEGATIVE AMORTIZATION INDICATOR,Numeric,,1,,"CoreLogic standardized flag that indicates if the mortgage loan has a negative amortization clause. '0 or null = Not Applicable, 1 = Applicable'."
FOURTH POSITION ORIGINATION LENDER,,,,,,
601,FOURTH POSITION LENDER COMPANY CODE,AlphaNumeric,,10,,"CoreLogic standardized lender code that identifies the mortgage lender (e.g., Bank of America = 000003)."
602,FOURTH POSITION LENDER COMPANY NAME,AlphaNumeric,,60,,CoreLogic proprietary and standardized name of lender from CoreLogic proprietary Lender Code table.
603,FOURTH POSITION LENDER FULL NAME,AlphaNumeric,,60,,Full name of Lender as recorded on the original document when no CoreLogic Lender Company Code exists.
604,FOURTH POSITION LENDER LAST NAME,AlphaNumeric,,32,,Name of Lender's Last Name as recorded on the original document when Lender is a Private Party.
605,FOURTH POSITION LENDER FIRST NAME,AlphaNumeric,,60,,Name of Lender's First Name as recorded on the original document when Lender is a Private Party.
606,FOURTH POSITION LENDER ADDRESS,AlphaNumeric,,60,,Address of the Lender as recorded on the original document.
607,FOURTH POSITION LENDER CITY,AlphaNumeric,,40,,Lender City as recorded on the original document.
608,FOURTH POSITION LENDER STATE,AlphaNumeric,,2,,Lender State as recorded on the original document.
609,FOURTH POSITION LENDER ZIP CODE,AlphaNumeric,,9,,Lender ZIP code as recorded on the original document.
FOURTH POSITION CURRENT OPEN LIEN LENDER,,,,,,
610,FOURTH POSITION CURRENTLY ASSIGNED LENDER COMPANY NAME,AlphaNumeric,,60,,Name of current assigned lender for the open lien.
611,FOURTH POSITION CURRENTLY ASSIGNED LENDER COMPANY CODE,AlphaNumeric,,10,,"CoreLogic standardized lender code of current assigned lender for the open lien (e.g., Bank of America = 000003)."
612,FOURTH POSITION CURRENTLY ASSIGNED LENDER LAST NAME,AlphaNumeric,,32,,Name of Lender's Last Name of current assigned lender for the open lien.
613,FOURTH POSITION CURRENTLY ASSIGNED LENDER FIRST NAME,AlphaNumeric,,60,,Name of Lender's First Name of current assigned lender for the open lien.
614,FOURTH POSITION CURRENTLY ASSIGNED LENDER ADDRESS,AlphaNumeric,,60,,Address of the Lender of current assigned lender for the open lien.
615,FOURTH POSITION CURRENTLY ASSIGNED LENDER CITY,AlphaNumeric,,40,,Lender City of current assigned lender for the open lien.
616,FOURTH POSITION CURRENTLY ASSIGNED LENDER STATE,AlphaNumeric,,2,,Lender State of current assigned lender for the open lien.
617,FOURTH POSITION CURRENTLY ASSIGNED LENDER ZIP CODE,AlphaNumeric,,9,,Lender ZIP code of current assigned lender for the open lien.
RENT AMOUNT MODEL,,,,,,
618,ESTIMATED RENTAL VALUE,Numeric,,10,,Estimated rental value of the property.
619,ESTIMATED RENTAL VALUE HIGH,Numeric,,9,2,Prediction Interval – Upper Limit. Calculation is: Estimated rental value + (Forecast Standard Deviation * Estimated rental value of the property). Example: 2000 + (0.1 * 2000) = 2200
620,ESTIMATED RENTAL VALUE LOW,Numeric,,9,2,Prediction Interval – Lower Limit. Calculation is: Estimated rental value – (Forecast Standard Deviation * Estimated rental value of the property). Example: 2000 - (0.1 * 2000) = 1800
621,ESTIMATED RENTAL FORECAST STANDARD DEVIATION SCORE,Numeric,,22,20,Estimated Rental Forecast Standard Deviation - (Actual Rental value will fall within +/- one FSD of the estimated rental value 68 percent of the time.)
622,ESTIMATED RENT AMOUNT MODEL RUN DATE,Numeric,,8,,Date that the Rent Amount Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
623,CAP RATE,Numeric,,9,4,Capitalization rate is the ratio between the net operating income (NOI) (e.g. expected annual income produced by the property) divided by its capital cost or value (e.g. the original price paid to buy the asset) or alternatively its current market value. Used by investors to estimate the return on an investment.
PROPENSITY SCORE - PURCHASE MORTGAGE MODEL,,,,,,
624,PURCHASE MORTGAGE MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household applying for a purchase mortgage within the next six months. The higher the number the more likely the prediction will occur.
625,PURCHASE MORTGAGE MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - LIST FOR SALE MODEL,,,,,,
626,LIST FOR SALE MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household listing the property for sale within the next six months. The higher the number the more likely the prediction will occur.
627,LIST FOR SALE MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - LIST FOR RENT MODEL,,,,,,
628,LIST TO RENT MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household listing the property for rent within the next six months. The higher the number the more likely the prediction will occur.
629,LIST TO RENT MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - HELOC MODEL,,,,,,
630,HELOC MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of all properties obtaining a HELOC (Home Equity Line of Credit) or HELOAN (Home Equity Loan) within the next six months. The higher the number the more likely the prediction will occur.
631,HELOC MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
PROPENSITY SCORE - REFINANCE MODEL,,,,,,
632,REFINANCE MODEL PROPENSITY SCORE,Numeric,,3,,CoreLogic Derived Score - Predicts the likelihood of the household obtaining refinance transactions within the next six months. The higher the number the more likely the prediction will occur.
633,REFINANCE MODEL PROPENSITY SCORE RUN DATE,Numeric,,8,,Date that the Model was run. This model is run on a periodic cycle. This date does not represent the date of fulfillment. Format: YYYYMMDD
TAX_V2 - PRIOR01,,,,,,
634,PRIOR01 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
635,PRIOR01 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
636,PRIOR01 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
637,PRIOR01 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
638,PRIOR01 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
639,PRIOR01 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
640,PRIOR01 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
641,PRIOR01 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
642,PRIOR01 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
643,PRIOR01 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
644,PRIOR01 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
645,PRIOR01 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
646,PRIOR01 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
647,PRIOR01 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
648,PRIOR01 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
649,PRIOR01 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
650,PRIOR01 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
651,PRIOR01 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
652,PRIOR01 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
653,PRIOR01 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
654,PRIOR01 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
655,PRIOR01 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR02,,,,,,
656,PRIOR02 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
657,PRIOR02 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
658,PRIOR02 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
659,PRIOR02 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
660,PRIOR02 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
661,PRIOR02 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
662,PRIOR02 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
663,PRIOR02 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
664,PRIOR02 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
665,PRIOR02 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
666,PRIOR02 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
667,PRIOR02 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
668,PRIOR02 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
669,PRIOR02 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
670,PRIOR02 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
671,PRIOR02 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
672,PRIOR02 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
673,PRIOR02 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
674,PRIOR02 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
675,PRIOR02 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
676,PRIOR02 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
677,PRIOR02 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR03,,,,,,
678,PRIOR03 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
679,PRIOR03 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
680,PRIOR03 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
681,PRIOR03 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
682,PRIOR03 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
683,PRIOR03 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
684,PRIOR03 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
685,PRIOR03 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
686,PRIOR03 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
687,PRIOR03 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
688,PRIOR03 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
689,PRIOR03 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
690,PRIOR03 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
691,PRIOR03 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
692,PRIOR03 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
693,PRIOR03 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
694,PRIOR03 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
695,PRIOR03 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
696,PRIOR03 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
697,PRIOR03 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
698,PRIOR03 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
699,PRIOR03 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR04,,,,,,
700,PRIOR04 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
701,PRIOR04 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
702,PRIOR04 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
703,PRIOR04 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
704,PRIOR04 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
705,PRIOR04 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
706,PRIOR04 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
707,PRIOR04 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
708,PRIOR04 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
709,PRIOR04 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
710,PRIOR04 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
711,PRIOR04 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
712,PRIOR04 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
713,PRIOR04 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
714,PRIOR04 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
715,PRIOR04 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
716,PRIOR04 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
717,PRIOR04 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
718,PRIOR04 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
719,PRIOR04 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
720,PRIOR04 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
721,PRIOR04 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR05,,,,,,
722,PRIOR05 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
723,PRIOR05 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
